v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x7fff7581f20a,681,0,0x0,4
tick,0x100694a43,1954,0,0x0,4
tick,0x7fff759ea053,3220,0,0x0,4
code-creation,LazyCompile,5,14940,0x73fda5042c0,134,"",0x3b60a1834090,
code-creation,LazyCompile,5,14947,0x73fda59a2a0,134,"",0x3b60a1834160,
code-creation,LazyCompile,5,14953,0x73fda5042c0,134,"",0x3b60a1834248,
code-creation,LazyCompile,5,14960,0x73fda59a340,134,"",0x3b60a1834318,
code-creation,LazyCompile,5,14966,0x73fda5042c0,134,"",0x3b60a1834400,
code-creation,LazyCompile,5,14973,0x73fda59a3e0,134,"",0x3b60a18344d0,
code-creation,LazyCompile,5,14979,0x73fda5042c0,134,"",0x3b60a18345b8,
code-creation,LazyCompile,5,14986,0x73fda59a480,134,"",0x3b60a1834688,
code-creation,LazyCompile,5,14992,0x73fda5042c0,134,"",0x3b60a1834770,
code-creation,LazyCompile,5,14998,0x73fda59a520,134,"",0x3b60a1834840,
code-creation,LazyCompile,5,15005,0x73fda5042c0,134,"",0x3b60a1834928,
code-creation,LazyCompile,5,15011,0x73fda59a5c0,134,"",0x3b60a18349f8,
code-creation,LazyCompile,5,15018,0x73fda5042c0,134,"",0x3b60a1834ae0,
code-creation,LazyCompile,5,15024,0x73fda59a660,134,"",0x3b60a1834bb0,
code-creation,LazyCompile,5,15030,0x73fda5042c0,134,"",0x3b60a1834c98,
code-creation,LazyCompile,5,15037,0x73fda59a700,8980,"",0x3b60a1834d68,
code-creation,LazyCompile,5,15043,0x73fda59ca20,134,"",0x3b60a1834f60,
code-creation,LazyCompile,5,15050,0x73fda59cac0,134,"",0x3b60a1835028,
code-creation,LazyCompile,5,15056,0x73fda59cb60,134,"",0x3b60a1835120,
code-creation,LazyCompile,5,15063,0x73fda59cc00,134,"",0x3b60a18351e8,
code-creation,LazyCompile,5,15069,0x73fda59ca20,134,"",0x3b60a18352b0,
code-creation,LazyCompile,5,15076,0x73fda59ca20,134,"",0x3b60a1835360,
code-creation,LazyCompile,5,15082,0x73fda59cca0,134,"",0x3b60a1835410,
code-creation,LazyCompile,5,15089,0x73fda59ca20,134,"",0x3b60a18354d8,
code-creation,LazyCompile,5,15095,0x73fda59ca20,134,"",0x3b60a1835588,
code-creation,LazyCompile,5,15102,0x73fda59cd40,134,"",0x3b60a1835638,
code-creation,LazyCompile,5,15108,0x73fda59ca20,134,"",0x3b60a1835700,
code-creation,LazyCompile,5,15114,0x73fda59cde0,134,"",0x3b60a18357b0,
code-creation,LazyCompile,5,15121,0x73fda59ca20,134,"",0x3b60a1835878,
code-creation,LazyCompile,5,15127,0x73fda59ce80,134,"",0x3b60a1835928,
code-creation,LazyCompile,5,15134,0x73fda59ca20,134,"",0x3b60a18359f0,
code-creation,LazyCompile,5,15140,0x73fda59ca20,134,"",0x3b60a1835aa0,
code-creation,LazyCompile,5,15146,0x73fda59ca20,134,"",0x3b60a1835b50,
code-creation,LazyCompile,5,15153,0x73fda59cf20,134,"",0x3b60a1835c00,
code-creation,LazyCompile,5,15159,0x73fda59cfc0,134,"",0x3b60a1835cc8,
code-creation,LazyCompile,5,15166,0x73fda59d060,331,"",0x3b60a1835db8,
code-creation,LazyCompile,5,15173,0x73fda59d1c0,323,"",0x3b60a1835eb8,
code-creation,LazyCompile,5,15179,0x73fda59d320,323,"",0x3b60a1835fa8,
code-creation,LazyCompile,5,15186,0x73fda59d480,323,"",0x3b60a1836098,
code-creation,LazyCompile,5,15192,0x73fda59d5e0,323,"",0x3b60a1836188,
code-creation,LazyCompile,5,15199,0x73fda59d740,323,"",0x3b60a1836278,
code-creation,LazyCompile,5,15205,0x73fda59d8a0,323,"",0x3b60a1836368,
code-creation,LazyCompile,5,15225,0x73fda59da00,399,"",0x3b60a1836458,
code-creation,LazyCompile,5,15232,0x73fda59dba0,579,"",0x3b60a1836548,
code-creation,LazyCompile,5,15239,0x73fda59de00,323,"",0x3b60a1836630,
code-creation,LazyCompile,5,15245,0x73fda59df60,323,"",0x3b60a1836720,
code-creation,LazyCompile,5,15252,0x73fda59e0c0,243,"",0x3b60a1836810,
code-creation,LazyCompile,5,15258,0x73fda59e1c0,323,"",0x3b60a18368f8,
code-creation,LazyCompile,5,15265,0x73fda59e320,323,"",0x3b60a18369e8,
code-creation,LazyCompile,5,15271,0x73fda59e480,323,"",0x3b60a1836ad8,
code-creation,LazyCompile,5,15278,0x73fda59e5e0,579,"",0x3b60a1836bc8,
code-creation,LazyCompile,5,15284,0x73fda59e840,299,"",0x3b60a1836cb0,
code-creation,LazyCompile,5,15291,0x73fda59e980,134,"",0x3b60a1836d98,
code-creation,LazyCompile,5,15297,0x73fda59ea20,359,"",0x3b60a1836e80,
code-creation,LazyCompile,5,15304,0x73fda59eba0,323,"",0x3b60a1836f68,
code-creation,LazyCompile,5,15310,0x73fda59ed00,323,"",0x3b60a1837038,
code-creation,LazyCompile,5,15317,0x73fda59ee60,323,"",0x3b60a1837128,
code-creation,LazyCompile,5,15323,0x73fda59efc0,323,"",0x3b60a1837218,
tick,0x7fff75881de0,15399,0,0x0,4
code-creation,LazyCompile,5,15419,0x73fda59f120,552,"",0x3b60a1837308,
code-creation,LazyCompile,5,15453,0x73fda59f360,560,"",0x3b60a18373f8,
code-creation,LazyCompile,5,15461,0x73fda59f5a0,447,"",0x3b60a18374e8,
code-creation,LazyCompile,5,15467,0x73fda59f760,382,"",0x3b60a18375d8,
code-creation,LazyCompile,5,15474,0x73fda59f8e0,663,"",0x3b60a18376c8,
code-creation,LazyCompile,5,15481,0x73fda59fb80,411,"",0x3b60a18377b0,
code-creation,LazyCompile,5,15487,0x73fda59fd20,323,"",0x3b60a18378a0,
code-creation,LazyCompile,5,15494,0x73fda59fe80,323,"",0x3b60a1837990,
code-creation,LazyCompile,5,15501,0x73fda59ffe0,295,"",0x3b60a1837a80,
code-creation,LazyCompile,5,15507,0x73fda5a0120,323,"",0x3b60a1837b68,
code-creation,LazyCompile,5,15514,0x73fda5a0280,323,"",0x3b60a1837c58,
code-creation,LazyCompile,5,15520,0x73fda5a03e0,579,"",0x3b60a1837d48,
code-creation,LazyCompile,5,15527,0x73fda551100,134,"",0x3b60a1837e30,
code-creation,LazyCompile,5,15536,0x73fda5a0640,134,"",0x3b60a1837f00,
code-creation,LazyCompile,5,15547,0x73fda5a06e0,134,"",0x3b60a1837fe8,
code-creation,LazyCompile,5,15554,0x73fda5a0780,134,"",0x3b60a18380d0,
code-creation,LazyCompile,5,15561,0x73fda5a0820,134,"",0x3b60a18381b8,
code-creation,LazyCompile,5,15568,0x73fda5a08c0,134,"",0x3b60a1838280,
code-creation,LazyCompile,5,15574,0x73fda5a0960,134,"",0x3b60a1838368,
code-creation,LazyCompile,5,15581,0x73fda5a0a00,134,"",0x3b60a1838450,
code-creation,LazyCompile,5,15588,0x73fda5a0aa0,134,"",0x3b60a1838538,
code-creation,LazyCompile,5,15594,0x73fda5a0b40,134,"",0x3b60a1838620,
code-creation,LazyCompile,5,15601,0x73fda5a0be0,134,"",0x3b60a1838708,
code-creation,LazyCompile,5,15607,0x73fda5a0c80,134,"",0x3b60a18387d0,
code-creation,LazyCompile,5,15614,0x73fda5a0d20,134,"",0x3b60a18388c0,
code-creation,LazyCompile,5,15620,0x73fda5a0dc0,134,"",0x3b60a18389a8,
code-creation,LazyCompile,5,15627,0x73fda5a0e60,134,"",0x3b60a1838a90,
code-creation,LazyCompile,5,15634,0x73fda5a0f00,364,"",0x3b60a1838b78,
code-creation,LazyCompile,5,15640,0x73fda5a1120,134,"",0x3b60a1838c78,
code-creation,LazyCompile,5,15647,0x73fda5a11c0,134,"",0x3b60a1838d68,
code-creation,LazyCompile,5,15653,0x73fda5a1260,134,"",0x3b60a1838e50,
code-creation,LazyCompile,5,15660,0x73fda5a1300,134,"",0x3b60a1838f40,
code-creation,LazyCompile,5,15667,0x73fda5a13a0,134,"",0x3b60a1839028,
code-creation,LazyCompile,5,15673,0x73fda5a1440,134,"",0x3b60a1839118,
code-creation,LazyCompile,5,15680,0x73fda5a14e0,134,"",0x3b60a1839200,
code-creation,LazyCompile,5,15689,0x73fda5a1580,134,"",0x3b60a18392e8,
code-creation,LazyCompile,5,15698,0x73fda5a1620,134,"",0x3b60a18393d8,
code-creation,LazyCompile,5,15708,0x73fda5a16c0,134,"",0x3b60a18394c0,
code-creation,LazyCompile,5,15716,0x73fda5a1800,134,"",0x3b60a18395c8,
code-creation,LazyCompile,5,15723,0x73fda5a18a0,134,"",0x3b60a1839690,
code-creation,LazyCompile,5,15729,0x73fda5a1940,134,"",0x3b60a1839780,
code-creation,LazyCompile,5,15753,0x73fda54b360,124,"",0x3b60a1839848,
code-creation,LazyCompile,5,15760,0x73fda5a19e0,134,"",0x3b60a1839928,
code-creation,LazyCompile,5,15767,0x73fda5a16c0,134,"",0x3b60a1839a30,
code-creation,LazyCompile,5,15773,0x73fda5a1800,134,"",0x3b60a1839b10,
code-creation,LazyCompile,5,15780,0x73fda5a1a80,134,"",0x3b60a1839bc0,
code-creation,LazyCompile,5,15786,0x73fda5a1b20,134,"",0x3b60a1839cb0,
code-creation,LazyCompile,5,15793,0x73fda54b360,124,"",0x3b60a1839d78,
code-creation,LazyCompile,5,15799,0x73fda5a1bc0,1496,"",0x3b60a1839e58,
code-creation,LazyCompile,5,15806,0x73fda5a21a0,2080,"",0x3b60a1839f68,
code-creation,LazyCompile,5,15812,0x73fda5a29c0,2308,"",0x3b60a183a080,
code-creation,LazyCompile,5,15819,0x73fda5a32e0,2308,"",0x3b60a183a178,
code-creation,LazyCompile,5,15825,0x73fda5a3c00,2308,"",0x3b60a183a270,
code-creation,LazyCompile,5,15832,0x73fda5a4520,2308,"",0x3b60a183a388,
code-creation,LazyCompile,5,15838,0x73fda5a4e40,2308,"",0x3b60a183a4a0,
code-creation,LazyCompile,5,15845,0x73fda5a5760,2236,"",0x3b60a183a5b8,
code-creation,LazyCompile,5,15851,0x73fda5a6020,3016,"",0x3b60a183a6d0,
code-creation,LazyCompile,5,15859,0x73fda5a6c00,134,"",0x3b60a183a800,
code-creation,LazyCompile,5,15866,0x73fda5a6ca0,134,"",0x3b60a183a8f0,
code-creation,LazyCompile,5,15873,0x73fda5a6d40,134,"",0x3b60a183a9d8,
code-creation,LazyCompile,5,15879,0x73fda54b360,124,"",0x3b60a183aac0,
code-creation,LazyCompile,5,15886,0x73fda5a6de0,134,"",0x3b60a183aba0,
code-creation,LazyCompile,5,15892,0x73fda5a6e80,215,"",0x3b60a183ac90,
code-creation,LazyCompile,5,15899,0x73fda5a6f60,215,"",0x3b60a183adc0,
code-creation,LazyCompile,5,15905,0x73fda5a7040,215,"",0x3b60a183aef0,
code-creation,LazyCompile,5,15912,0x73fda5a7120,682,"",0x3b60a183b018,
code-creation,LazyCompile,5,15918,0x73fda5a73e0,542,"",0x3b60a183b120,
code-creation,LazyCompile,5,15925,0x73fda5a7600,682,"",0x3b60a183b228,
code-creation,LazyCompile,5,15931,0x73fda5a78c0,134,"",0x3b60a183b330,
code-creation,LazyCompile,5,15937,0x73fda5a7960,3980,"",0x3b60a183b3f8,
code-creation,LazyCompile,5,15944,0x73fda5a8900,134,"",0x3b60a183b548,
code-creation,LazyCompile,5,15950,0x73fda5a89a0,2972,"",0x3b60a183b610,
code-creation,LazyCompile,5,15957,0x73fda5a9540,134,"",0x3b60a183b758,
code-creation,LazyCompile,5,15963,0x73fda5a95e0,134,"",0x3b60a183b820,
code-creation,LazyCompile,5,15970,0x73fda5a9680,134,"",0x3b60a183b8e8,
code-creation,LazyCompile,5,15977,0x73fda5a9720,9188,"",0x3b60a183b9b0,
code-creation,LazyCompile,5,15983,0x73fda5abb20,134,"",0x3b60a183bdb0,
code-creation,LazyCompile,5,15989,0x73fda5abbc0,3360,"",0x3b60a183be78,
code-creation,LazyCompile,5,15996,0x73fda5ac8e0,3596,"",0x3b60a183bff0,
code-creation,LazyCompile,5,16003,0x73fda5ad700,134,"",0x3b60a183c168,
code-creation,LazyCompile,5,16009,0x73fda5ad7a0,3980,"",0x3b60a183c230,
code-creation,LazyCompile,5,16016,0x73fda5ae740,707,"",0x3b60a183c380,
code-creation,LazyCompile,5,16022,0x73fda5af2e0,2938,"",0x3b60a183c4e0,
code-creation,LazyCompile,5,16029,0x73fda5b2120,1349,"",0x3b60a183c8e0,
code-creation,LazyCompile,5,16035,0x73fda5b2680,134,"",0x3b60a183c9f8,
code-creation,LazyCompile,5,16042,0x73fda5b27c0,134,"",0x3b60a183caf8,
code-creation,LazyCompile,5,16048,0x73fda5b2860,134,"",0x3b60a183cbe8,
code-creation,LazyCompile,5,16055,0x73fda5b2900,134,"",0x3b60a183ccd8,
code-creation,LazyCompile,5,16061,0x73fda5b29a0,134,"",0x3b60a183cdc8,
code-creation,LazyCompile,5,16068,0x73fda5b2a40,134,"",0x3b60a183ceb0,
code-creation,LazyCompile,5,16074,0x73fda5b2ae0,134,"",0x3b60a183cf98,
code-creation,LazyCompile,5,16081,0x73fda5b2b80,134,"",0x3b60a183d080,
code-creation,LazyCompile,5,16087,0x73fda5b2c20,134,"",0x3b60a183d168,
code-creation,LazyCompile,5,16094,0x73fda5b2cc0,134,"",0x3b60a183d250,
code-creation,LazyCompile,5,16100,0x73fda5b2d60,134,"",0x3b60a183d338,
code-creation,LazyCompile,5,16106,0x73fda5b2e00,134,"",0x3b60a183d428,
code-creation,LazyCompile,5,16113,0x73fda5b2ea0,134,"",0x3b60a183d518,
code-creation,LazyCompile,5,16119,0x73fda5b2f40,134,"",0x3b60a183d600,
code-creation,LazyCompile,5,16140,0x73fda5b2fe0,134,"",0x3b60a183d6e8,
code-creation,LazyCompile,5,16147,0x73fda5b3080,134,"",0x3b60a183d7d8,
code-creation,LazyCompile,5,16153,0x73fda5b3120,134,"",0x3b60a183d8c8,
code-creation,LazyCompile,5,16160,0x73fda5b31c0,134,"",0x3b60a183d9b8,
code-creation,LazyCompile,5,16166,0x73fda5b3260,134,"",0x3b60a183daa8,
code-creation,LazyCompile,5,16173,0x73fda5b3300,134,"",0x3b60a183db98,
code-creation,LazyCompile,5,16179,0x73fda5b33a0,2800,"",0x3b60a183dc88,
code-creation,LazyCompile,5,16186,0x73fda5b3ea0,254,"",0x3b60a183ddf0,
code-creation,LazyCompile,5,16192,0x73fda5b4360,223,"",0x3b60a183df10,
code-creation,LazyCompile,5,16199,0x73fda5b4440,134,"",0x3b60a183e008,
code-creation,LazyCompile,5,16205,0x73fda5b44e0,346,"",0x3b60a183e0d0,
code-creation,LazyCompile,5,16212,0x73fda5b4640,624,"",0x3b60a183e1d0,
code-creation,LazyCompile,5,16218,0x73fda5b4980,346,"",0x3b60a183e2e0,
code-creation,LazyCompile,5,16224,0x73fda5b4ae0,199,"",0x3b60a183e3e0,
code-creation,LazyCompile,5,16231,0x73fda5b4bc0,346,"",0x3b60a183e4f8,
code-creation,LazyCompile,5,16237,0x73fda54b360,124,"",0x3b60a183e5f8,
code-creation,LazyCompile,5,16244,0x73fda5b4d20,2616,"",0x3b60a183e6d8,
code-creation,LazyCompile,5,16250,0x73fda5b5760,994,"",0x3b60a183e820,
code-creation,LazyCompile,5,16257,0x73fda5b5b60,134,"",0x3b60a183e930,
code-creation,LazyCompile,5,16263,0x73fda5b5c00,346,"",0x3b60a183e9f8,
code-creation,LazyCompile,5,16270,0x73fda5b5d60,608,"",0x3b60a183eaf8,
code-creation,LazyCompile,5,16276,0x73fda5b5fc0,199,"",0x3b60a183ebf8,
code-creation,LazyCompile,5,16282,0x73fda5b60a0,346,"",0x3b60a183ed10,
code-creation,LazyCompile,5,16289,0x73fda54b360,124,"",0x3b60a183ee10,
code-creation,LazyCompile,5,16295,0x73fda5b6200,286,"",0x3b60a183eef0,
code-creation,LazyCompile,5,16302,0x73fda5b6460,255,"",0x3b60a183f000,
code-creation,LazyCompile,5,16308,0x73fda5b6560,255,"",0x3b60a183f0f8,
code-creation,LazyCompile,5,16315,0x73fda5b6660,167,"",0x3b60a183f1f0,
code-creation,LazyCompile,5,16321,0x73fda5b69c0,134,"",0x3b60a183f2f8,
code-creation,LazyCompile,5,16328,0x73fda5b6a60,134,"",0x3b60a183f3c0,
code-creation,LazyCompile,5,16334,0x73fda5b6b00,147,"",0x3b60a183f488,
code-creation,LazyCompile,5,16340,0x73fda5b6ba0,153,"",0x3b60a183f550,
code-creation,LazyCompile,5,16347,0x73fda5b72c0,134,"",0x3b60a183f670,
code-creation,LazyCompile,5,16353,0x73fda5b7360,134,"",0x3b60a183f738,
code-creation,LazyCompile,5,16360,0x73fda5b7400,134,"",0x3b60a183f800,
code-creation,LazyCompile,5,16366,0x73fda5b74a0,134,"",0x3b60a183f8c8,
code-creation,LazyCompile,5,16373,0x73fda5b7540,134,"",0x3b60a183f990,
code-creation,LazyCompile,5,16380,0x73fda5b75e0,134,"",0x3b60a183fa58,
code-creation,LazyCompile,5,16386,0x73fda5b7680,134,"",0x3b60a183fb20,
code-creation,LazyCompile,5,16392,0x73fda5b7720,134,"",0x3b60a183fbe8,
code-creation,LazyCompile,5,16399,0x73fda5b77c0,134,"",0x3b60a183fcb0,
code-creation,LazyCompile,5,16405,0x73fda551100,134,"",0x3b60a183fd78,
code-creation,LazyCompile,5,16412,0x73fda551100,134,"",0x3b60a183fe28,
code-creation,LazyCompile,5,16418,0x73fda5b7860,134,"",0x3b60a183ff08,
code-creation,LazyCompile,5,16425,0x73fda5b7900,134,"",0x3b60a183ffd0,
code-creation,LazyCompile,5,16431,0x73fda5b79a0,112,"",0x3b60a1840098,
code-creation,LazyCompile,5,16438,0x73fda5b7a20,134,"",0x3b60a1840190,
code-creation,LazyCompile,5,16444,0x73fda5b7ac0,134,"",0x3b60a1840288,
code-creation,LazyCompile,5,16450,0x73fda5b7b60,1064,"",0x3b60a1840380,
code-creation,LazyCompile,5,16457,0x73fda551100,134,"",0x3b60a1840498,
code-creation,LazyCompile,5,16463,0x73fda5b7fa0,1104,"",0x3b60a1840598,
code-creation,LazyCompile,5,16470,0x73fda551100,134,"",0x3b60a18406b0,
code-creation,LazyCompile,5,16477,0x73fda5b8400,134,"",0x3b60a18407b0,
code-creation,LazyCompile,5,16483,0x73fda5b84a0,134,"",0x3b60a1840898,
code-creation,LazyCompile,5,16489,0x73fda5b8540,1076,"",0x3b60a1840988,
code-creation,LazyCompile,5,16496,0x73fda5b8980,1052,"",0x3b60a1840a68,
code-creation,LazyCompile,5,16502,0x73fda5b8da0,159,"",0x3b60a1840b48,
code-creation,LazyCompile,5,16509,0x73fda5b8e40,151,"",0x3b60a1840c10,
code-creation,LazyCompile,5,16529,0x73fda5b8ee0,477,"",0x3b60a1840cd8,
code-creation,LazyCompile,5,16535,0x73fda5b90c0,179,"",0x3b60a1840db0,
code-creation,LazyCompile,5,16542,0x73fda5b8400,134,"",0x3b60a1840e78,
code-creation,LazyCompile,5,16548,0x73fda5b9180,134,"",0x3b60a1840f48,
code-creation,LazyCompile,5,16555,0x73fda5b9220,134,"",0x3b60a1841038,
code-creation,LazyCompile,5,16561,0x73fda5b92c0,134,"",0x3b60a1841128,
code-creation,LazyCompile,5,16568,0x73fda5b9360,134,"",0x3b60a1841218,
code-creation,LazyCompile,5,16575,0x73fda5b9400,134,"",0x3b60a1841308,
code-creation,LazyCompile,5,16581,0x73fda5b94a0,134,"",0x3b60a18413f8,
code-creation,LazyCompile,5,16588,0x73fda5b9540,134,"",0x3b60a18414e8,
code-creation,LazyCompile,5,16594,0x73fda5b95e0,134,"",0x3b60a18415d8,
code-creation,LazyCompile,5,16601,0x73fda5b9680,134,"",0x3b60a18416c8,
code-creation,LazyCompile,5,16607,0x73fda5b9720,134,"",0x3b60a18417c0,
code-creation,LazyCompile,5,16614,0x73fda5b97c0,134,"",0x3b60a18418a8,
code-creation,LazyCompile,5,16620,0x73fda5b9860,134,"",0x3b60a1841998,
code-creation,LazyCompile,5,16627,0x73fda5b9900,134,"",0x3b60a1841a88,
code-creation,LazyCompile,5,16633,0x73fda5b99a0,134,"",0x3b60a1841b70,
code-creation,LazyCompile,5,16640,0x73fda5b9a40,134,"",0x3b60a1841c58,
code-creation,LazyCompile,5,16657,0x73fda5b9ae0,134,"",0x3b60a1841d48,
code-creation,LazyCompile,5,16664,0x73fda551100,134,"",0x3b60a1841e10,
code-creation,LazyCompile,5,16671,0x73fda5b79a0,112,"",0x3b60a1841ec0,
code-creation,LazyCompile,5,16677,0x73fda5b79a0,112,"",0x3b60a1841f98,
code-creation,LazyCompile,5,16683,0x73fda5b9b80,134,"",0x3b60a1842bf8,
code-creation,LazyCompile,5,16690,0x73fda5b9c20,134,"",0x3b60a1842ce8,
code-creation,LazyCompile,5,16697,0x73fda5b9cc0,134,"",0x3b60a1842de0,
tick,0x7fff758292c2,16709,0,0x0,4
code-creation,LazyCompile,5,16730,0x73fda5b9d60,134,"",0x3b60a1842ed0,
code-creation,LazyCompile,5,16740,0x73fda5b9e00,134,"",0x3b60a1842fc8,
code-creation,LazyCompile,5,16748,0x73fda5b9ea0,134,"",0x3b60a18430b0,
code-creation,LazyCompile,5,16754,0x73fda5b9f40,134,"",0x3b60a1843198,
code-creation,LazyCompile,5,16761,0x73fda5b9fe0,211,"",0x3b60a1843260,
code-creation,LazyCompile,5,16768,0x73fda5ba0c0,203,"",0x3b60a1843328,
code-creation,LazyCompile,5,16774,0x73fda555180,134,"",0x3b60a18433f0,
tick,0x100750f34,17955,0,0x0,4
tick,0x1005a6d2a,18981,0,0x0,2
code-creation,Script,18,19351,0x3b60f4c30d40,64," bootstrap_node.js:1:1",0x3b60f4c30b98,~
code-creation,Function,18,19431,0x3b60f4c322f0,448," bootstrap_node.js:10:10",0x3b60f4c30c60,~
tick,0x0,20094,0,0x0,3
code-creation,Function,18,20429,0x3b60f4c36fb0,2520,"startup bootstrap_node.js:12:19",0x3b60f4c30dc0,~
code-creation,LazyCompile,18,20446,0x3b60f4c36fb0,2520,"startup bootstrap_node.js:12:19",0x3b60f4c30dc0,~
code-creation,Function,18,20529,0x3b60f4c38e20,248,"NativeModule.require bootstrap_node.js:516:34",0x3b60f4c31978,~
code-creation,LazyCompile,18,20543,0x3b60f4c38e20,248,"NativeModule.require bootstrap_node.js:516:34",0x3b60f4c31978,~
code-creation,Function,18,20573,0x3b60f4c391e0,72,"NativeModule.getCached bootstrap_node.js:546:36",0x3b60f4c31a40,~
code-creation,LazyCompile,18,20584,0x3b60f4c391e0,72,"NativeModule.getCached bootstrap_node.js:546:36",0x3b60f4c31a40,~
code-creation,Function,18,20614,0x3b60f4c39330,80,"NativeModule.exists bootstrap_node.js:550:33",0x3b60f4c31b08,~
code-creation,LazyCompile,18,20624,0x3b60f4c39330,80,"NativeModule.exists bootstrap_node.js:550:33",0x3b60f4c31b08,~
