v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
tick,0x7fff7581f246,658,0,0x0,4
profiler,"begin",1000
tick,0x1006942c8,1924,0,0x0,4
tick,0x7fff759ea053,3178,0,0x0,4
code-creation,LazyCompile,18,391959,0x94d49846e50,160," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:193:53",0x94d49846210,~
timer-event-end,"V8.CompileCode",391969
timer-event-start,"V8.CompileCode",392001
code-creation,Function,18,392043,0x94d498470b0,104,"arrayClone events.js:509:20",0x94d446bbbc8,~
code-creation,LazyCompile,18,392056,0x94d498470b0,104,"arrayClone events.js:509:20",0x94d446bbbc8,~
timer-event-end,"V8.CompileCode",392064
timer-event-start,"V8.CompileCode",392085
code-creation,Function,18,392114,0x94d498472e8,104," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:98:28",0x94d49842bc8,~
code-creation,LazyCompile,18,392126,0x94d498472e8,104," /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:98:28",0x94d49842bc8,~
timer-event-end,"V8.CompileCode",392135
current-time,392144
timer-event-start,"V8.CompileCode",392164
code-creation,Function,18,392222,0x94d498475b0,304,"_producer.on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:227:34",0x94d49841c88,~
code-creation,LazyCompile,18,392256,0x94d498475b0,304,"_producer.on /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:227:34",0x94d49841c88,~
timer-event-end,"V8.CompileCode",392271
timer-event-start,"V8.CompileCode",392309
code-creation,Function,18,392345,0x94d498479e0,104,"Producer.poll /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:164:35",0x94d771e40a0,~
code-creation,LazyCompile,18,392357,0x94d498479e0,104,"Producer.poll /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:164:35",0x94d771e40a0,~
timer-event-end,"V8.CompileCode",392368
timer-event-start,"V8.External",392377
timer-event-end,"V8.External",392396
current-time,392419
tick,0x100534133,392450,0,0x7ffeefbf5500,0,0x1004c17ee,0x94d498476b6,0x94d96397356,0x94d96396d11,0x94d49846ed7,0x94d49846cd9
timer-event-start,"V8.CompileCode",392475
code-creation,Function,18,392534,0x94d49847c78,128,"info /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/perf4js/index.js:5:14",0x94d771c5f40,~
code-creation,LazyCompile,18,392562,0x94d49847c78,128,"info /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/perf4js/index.js:5:14",0x94d771c5f40,~
timer-event-end,"V8.CompileCode",392586
timer-event-start,"V8.External",392643
timer-event-end,"V8.External",392652
timer-event-start,"V8.External",392658
timer-event-end,"V8.External",392664
timer-event-start,"V8.External",392671
timer-event-end,"V8.External",392676
timer-event-start,"V8.External",392683
timer-event-end,"V8.External",392688
timer-event-start,"V8.External",392694
timer-event-end,"V8.External",392700
timer-event-start,"V8.External",392707
timer-event-end,"V8.External",392712
timer-event-start,"V8.External",392738
timer-event-end,"V8.External",392744
timer-event-start,"V8.External",392751
timer-event-end,"V8.External",392757
current-time,392788
timer-event-start,"V8.External",392808
timer-event-end,"V8.External",392815
timer-event-start,"V8.External",392823
timer-event-end,"V8.External",392829
code-creation,Handler,4,392866,0x1e85e26880c0,225,"__proto__"
timer-event-start,"V8.External",392891
timer-event-end,"V8.External",392898
timer-event-start,"V8.External",392917
timer-event-end,"V8.External",392924
timer-event-start,"V8.External",392949
timer-event-end,"V8.External",392956
timer-event-start,"V8.External",392964
timer-event-end,"V8.External",392970
timer-event-start,"V8.External",392977
timer-event-end,"V8.External",392983
timer-event-start,"V8.External",392990
timer-event-end,"V8.External",392997
timer-event-start,"V8.External",393004
timer-event-end,"V8.External",393010
timer-event-start,"V8.External",393025
timer-event-end,"V8.External",393031
timer-event-start,"V8.External",393038
timer-event-end,"V8.External",393047
timer-event-start,"V8.External",393069
timer-event-end,"V8.External",393085
timer-event-start,"V8.External",393129
timer-event-end,"V8.External",393138
timer-event-start,"V8.CompileCode",393148
code-creation,Function,18,393184,0x94d49848d30,80,"next /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:131:22",0x94d49843cb8,~
code-creation,LazyCompile,18,393197,0x94d49848d30,80,"next /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/client.js:131:22",0x94d49843cb8,~
timer-event-end,"V8.CompileCode",393206
timer-event-start,"V8.CompileCode",393213
code-creation,Function,18,393251,0x94d49848eb8,192,"_producer.connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:238:36",0x94d49841d50,~
code-creation,LazyCompile,18,393263,0x94d49848eb8,192,"_producer.connect /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:238:36",0x94d49841d50,~
timer-event-end,"V8.CompileCode",393289
timer-event-end,"V8.Execute",393308
timer-event-start,"V8.Execute",393317
timer-event-start,"V8.External",393333
timer-event-end,"V8.External",393340
timer-event-start,"V8.External",393347
timer-event-end,"V8.External",393353
timer-event-start,"V8.External",393364
timer-event-end,"V8.External",393371
timer-event-start,"V8.External",393380
current-time,393404
timer-event-start,"V8.External",393431
timer-event-end,"V8.External",393439
timer-event-start,"V8.External",393448
timer-event-end,"V8.External",393455
timer-event-start,"V8.External",393464
timer-event-end,"V8.External",393488
tick,0x7fff758292c2,393517,0,0x7fff7576a796,4,0x100219d2e,0x94dbb1fe199,0x94dbb1fdf85,0x94dbb1fdd32,0x94dbb1fb618,0x94dbb1faa5e,0x94dbb1f610c,0x94dbb1f5c84,0x94dbb1f5783,0x94dbb1f5614,0x94dbb1f543c,0x94dbb1f1991,0x94dbb1f0c79,0x94dbb1f3604,0x1e85e25b8eb6,0x1e85e25894a8,0x1007647b2,0x94d498444a3
current-time,393540
timer-event-start,"V8.External",393565
timer-event-end,"V8.External",393573
timer-event-start,"V8.External",393581
timer-event-end,"V8.External",393588
timer-event-start,"V8.External",393596
timer-event-end,"V8.External",393608
current-time,393623
current-time,393639
current-time,393661
timer-event-start,"V8.External",393682
timer-event-end,"V8.External",393690
timer-event-start,"V8.External",393698
timer-event-end,"V8.External",393705
timer-event-start,"V8.External",393714
timer-event-end,"V8.External",393726
timer-event-start,"V8.CompileCode",393744
code-creation,Function,18,393793,0x94d49849370,144,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:596:37",0x94dbb1eb138,~
code-creation,LazyCompile,18,393806,0x94d49849370,144,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:596:37",0x94dbb1eb138,~
timer-event-end,"V8.CompileCode",393818
timer-event-start,"V8.CompileCode",393826
code-creation,Function,18,393866,0x94d498495c0,128,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:464:45",0x94dbb1ea968,~
code-creation,LazyCompile,18,393878,0x94d498495c0,128,"render /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:464:45",0x94dbb1ea968,~
timer-event-end,"V8.CompileCode",393887
timer-event-start,"V8.CompileCode",393894
code-creation,Function,18,393927,0x94d498497b0,96,"parse /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:445:43",0x94dbb1ea8a0,~
code-creation,LazyCompile,18,393939,0x94d498497b0,96,"parse /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:445:43",0x94dbb1ea8a0,~
timer-event-end,"V8.CompileCode",393947
timer-event-start,"V8.CompileCode",393958
code-creation,Function,18,394184,0x94d49849f38,912,"parseTemplate /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:105:26",0x94dbb1e9e78,~
code-creation,LazyCompile,18,394204,0x94d49849f38,912,"parseTemplate /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:105:26",0x94dbb1e9e78,~
timer-event-end,"V8.CompileCode",394218
timer-event-start,"V8.CompileCode",394229
code-creation,Function,18,394284,0x94d4984ac48,264,"compileTags /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:130:26",0x94d49849cd0,~
code-creation,LazyCompile,18,394298,0x94d4984ac48,264,"compileTags /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:130:26",0x94d49849cd0,~
timer-event-end,"V8.CompileCode",394312
timer-event-start,"V8.CompileCode",394327
code-creation,Function,18,394368,0x94d4984b048,80,"escapeRegExp /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:36:25",0x94dbb1e9a90,~
code-creation,LazyCompile,18,394409,0x94d4984b048,80,"escapeRegExp /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:36:25",0x94dbb1e9a90,~
timer-event-end,"V8.CompileCode",394423
code-creation,RegExp,6,394476,0x1e85e26881c0,794,"[\\-\\[\\]{}()*+?.\,\\\\\\^$|#\\s]"
timer-event-start,"V8.CompileCode",394545
tick,0x10024f862,394561,0,0x7ffeefbf4dd8,0,0x100661eb9,0x1e85e2566518,0x94d4984b08f,0x94d4984ad3a,0x94d49849fb3,0x94d498497fe,0x94d49849600,0x94d498493f6,0x94dbb1f2bf7,0x1e85e25b8eb6,0x1e85e25894a8,0x1007647b2,0x94d498444a3
code-creation,Function,18,394580,0x94d4984b358,80,"Scanner /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:295:20",0x94dbb1ea0d0,~
code-creation,LazyCompile,18,394593,0x94d4984b358,80,"Scanner /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:295:20",0x94dbb1ea0d0,~
timer-event-end,"V8.CompileCode",394602
timer-event-start,"V8.CompileCode",394617
code-creation,Function,18,394639,0x94d4984b520,72,"eos /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:304:40",0x94dbb1ea3f0,~
code-creation,LazyCompile,18,394651,0x94d4984b520,72,"eos /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:304:40",0x94dbb1ea3f0,~
timer-event-end,"V8.CompileCode",394659
timer-event-start,"V8.CompileCode",394667
code-creation,Function,18,394712,0x94d4984b6b8,184,"scanUntil /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:330:52",0x94dbb1ea580,~
code-creation,LazyCompile,18,394724,0x94d4984b6b8,184,"scanUntil /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:330:52",0x94dbb1ea580,~
timer-event-end,"V8.CompileCode",394733
timer-event-start,"V8.CompileCode",394742
code-creation,Function,18,394792,0x94d4984ba08,144,"search native string.js:24:7",0x94dc398e680,~
code-creation,LazyCompile,18,394804,0x94d4984ba08,144,"search native string.js:24:7",0x94dc398e680,~
timer-event-end,"V8.CompileCode",394813
code-creation,RegExp,6,394840,0x1e85e26884e0,903,"\\{\\{\\s*"
timer-event-start,"V8.External",394855
timer-event-end,"V8.External",394861
timer-event-start,"V8.External",394868
timer-event-end,"V8.External",394874
timer-event-start,"V8.CompileCode",394881
code-creation,Function,18,394905,0x94d4984bc80,72,"isWhitespace /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:56:25",0x94dbb1e9ce8,~
code-creation,LazyCompile,18,394917,0x94d4984bc80,72,"isWhitespace /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:56:25",0x94dbb1e9ce8,~
timer-event-end,"V8.CompileCode",394925
timer-event-start,"V8.CompileCode",394932
code-creation,Function,18,394953,0x94d4984bdc0,72,"testRegExp /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:51:23",0x94dbb1e9c20,~
code-creation,LazyCompile,18,394963,0x94d4984bdc0,72,"testRegExp /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:51:23",0x94dbb1e9c20,~
timer-event-end,"V8.CompileCode",394972
code-creation,RegExp,6,394991,0x1e85e2688880,736,"\\S"
timer-event-start,"V8.External",395017
timer-event-end,"V8.External",395025
timer-event-start,"V8.CompileCode",395043
code-creation,Function,18,395088,0x94d4984c0c8,152,"scan /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:312:42",0x94dbb1ea4b8,~
code-creation,LazyCompile,18,395100,0x94d4984c0c8,152,"scan /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:312:42",0x94dbb1ea4b8,~
timer-event-end,"V8.CompileCode",395109
timer-event-start,"V8.External",395121
timer-event-end,"V8.External",395128
timer-event-start,"V8.External",395134
timer-event-end,"V8.External",395140
code-creation,RegExp,6,395168,0x1e85e2688b60,779,"#|\\^|\\/|>|\\{|&|=|!"
code-creation,RegExp,6,395214,0x1e85e2688e80,838,"\\s*"
timer-event-start,"V8.External",395227
timer-event-end,"V8.External",395234
timer-event-start,"V8.External",395243
timer-event-end,"V8.External",395249
code-creation,RegExp,6,395274,0x1e85e26891e0,922,"\\s*\\}\\}"
timer-event-start,"V8.External",395290
timer-event-end,"V8.External",395297
timer-event-start,"V8.External",395308
timer-event-end,"V8.External",395314
timer-event-start,"V8.External",395323
timer-event-end,"V8.External",395329
timer-event-start,"V8.External",395346
timer-event-end,"V8.External",395353
timer-event-start,"V8.External",395360
timer-event-end,"V8.External",395366
timer-event-start,"V8.CompileCode",395439
code-creation,Function,18,395499,0x94d4984ca40,184,"squashTokens /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:235:25",0x94dbb1e9f40,~
code-creation,LazyCompile,18,395513,0x94d4984ca40,184,"squashTokens /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:235:25",0x94dbb1e9f40,~
timer-event-end,"V8.CompileCode",395522
timer-event-start,"V8.CompileCode",395564
tick,0x7fff758292c2,395599,0,0x7fff7576a796,0,0x1005ff7cc,0x94d4984a2c2,0x94d498497fe,0x94d49849600,0x94d498493f6,0x94dbb1f2bf7,0x1e85e25b8eb6,0x1e85e25894a8,0x1007647b2,0x94d498444a3
code-creation,Function,18,395651,0x94d4984cea0,248,"nestTokens /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:262:23",0x94dbb1ea008,~
code-creation,LazyCompile,18,395664,0x94d4984cea0,248,"nestTokens /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:262:23",0x94dbb1ea008,~
timer-event-end,"V8.CompileCode",395673
timer-event-start,"V8.CompileCode",395693
code-creation,Function,18,395727,0x94d4984d3a0,88,"Context /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:355:20",0x94dbb1ea198,~
code-creation,LazyCompile,18,395739,0x94d4984d3a0,88,"Context /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:355:20",0x94dbb1ea198,~
timer-event-end,"V8.CompileCode",395748
timer-event-start,"V8.CompileCode",395766
code-creation,Function,18,395839,0x94d4984d668,304,"renderTokens /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:479:57",0x94dbb1eaa30,~
code-creation,LazyCompile,18,395852,0x94d4984d668,304,"renderTokens /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:479:57",0x94dbb1eaa30,~
timer-event-end,"V8.CompileCode",395861
timer-event-start,"V8.CompileCode",395870
code-creation,Function,18,395891,0x94d4984da40,64,"rawValue /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:565:49",0x94dbb1eaee0,~
code-creation,LazyCompile,18,395902,0x94d4984da40,64,"rawValue /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:565:49",0x94dbb1eaee0,~
timer-event-end,"V8.CompileCode",395911
timer-event-start,"V8.CompileCode",395919
code-creation,Function,18,395948,0x94d4984db98,104,"escapedValue /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:559:57",0x94dbb1eae18,~
code-creation,LazyCompile,18,395960,0x94d4984db98,104,"escapedValue /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:559:57",0x94dbb1eae18,~
timer-event-end,"V8.CompileCode",395969
timer-event-start,"V8.CompileCode",395977
code-creation,Function,18,396056,0x94d4984ddd0,304,"lookup /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:373:46",0x94dbb1ea710,~
code-creation,LazyCompile,18,396068,0x94d4984ddd0,304,"lookup /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:373:46",0x94dbb1ea710,~
timer-event-end,"V8.CompileCode",396077
timer-event-start,"V8.CompileCode",396109
code-creation,Function,18,396136,0x94d4984e260,72,"hasProperty /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:44:24",0x94dbb1e9b58,~
code-creation,LazyCompile,18,396147,0x94d4984e260,72,"hasProperty /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:44:24",0x94dbb1e9b58,~
timer-event-end,"V8.CompileCode",396156
timer-event-start,"V8.CompileCode",396167
code-creation,Function,18,396186,0x94d4984e398,64,"isFunction /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:24:23",0x94dbb1e9900,~
code-creation,LazyCompile,18,396197,0x94d4984e398,64,"isFunction /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:24:23",0x94dbb1e9900,~
timer-event-end,"V8.CompileCode",396207
timer-event-start,"V8.CompileCode",396214
code-creation,Function,18,396243,0x94d4984e5c0,96,"escapeHtml /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:71:23",0x94dbb1e9db0,~
code-creation,LazyCompile,18,396255,0x94d4984e5c0,96,"escapeHtml /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/kafkaPoc/node_modules/mustache/mustache.js:71:23",0x94dbb1e9db0,~
timer-event-end,"V8.CompileCode",396263
code-creation,RegExp,6,396293,0x1e85e2689580,819,"[&<>""'`=\\/]"
current-time,396427
timer-event-start,"V8.External",396477
timer-event-end,"V8.External",396489
timer-event-start,"V8.External",396502
timer-event-end,"V8.External",396512
timer-event-start,"V8.External",396522
timer-event-end,"V8.External",396537
timer-event-start,"V8.CompileCode",396556
tick,0x1001f7dd2,396655,0,0x7ffeefbf48f0,2,0x1005ff7cc,0x94dbb1f2c5b,0x1e85e25b8eb6,0x1e85e25894a8,0x1007647b2,0x94d498444a3
code-creation,Function,18,396710,0x94d4984f1d8,824,"sendMessage /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:281:21",0x94d771c5160,~
code-creation,LazyCompile,18,396725,0x94d4984f1d8,824,"sendMessage /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:281:21",0x94d771c5160,~
timer-event-end,"V8.CompileCode",396735
current-time,396749
timer-event-start,"V8.CompileCode",396759
code-creation,Function,18,396808,0x94d4984fbd0,184,"parseMessage /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/messages.js:116:22",0x94d771e79f8,~
code-creation,LazyCompile,18,396820,0x94d4984fbd0,184,"parseMessage /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/protocol/messages.js:116:22",0x94d771e79f8,~
timer-event-end,"V8.CompileCode",396830
current-time,396838
timer-event-start,"V8.CompileCode",396866
code-creation,Function,18,396901,0x94d498500c8,96,"_createBuffer /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:252:17",0x94d771c5098,~
code-creation,LazyCompile,18,396912,0x94d498500c8,96,"_createBuffer /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/src/kafka/producer.js:252:17",0x94d771c5098,~
timer-event-end,"V8.CompileCode",396921
timer-event-start,"V8.External",396941
timer-event-end,"V8.External",396949
timer-event-start,"V8.External",396958
timer-event-end,"V8.External",396965
timer-event-start,"V8.External",396971
timer-event-end,"V8.External",396978
timer-event-start,"V8.External",396989
timer-event-end,"V8.External",396995
timer-event-start,"V8.External",397002
timer-event-end,"V8.External",397009
timer-event-start,"V8.CompileCode",397017
code-creation,Function,18,397041,0x94d498502e8,64,"isBuffer buffer.js:398:36",0x94d963840e0,~
code-creation,LazyCompile,18,397052,0x94d498502e8,64,"isBuffer buffer.js:398:36",0x94d963840e0,~
timer-event-end,"V8.CompileCode",397060
current-time,397084
timer-event-start,"V8.CompileCode",397093
code-creation,Function,18,397147,0x94d498504f0,184,"Producer.produce /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/node-rdkafka/lib/producer.js:119:38",0x94d771e3f10,~
